longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity
-117.9,34.12,33.0,1555.0,1571.0,386.0,4.0529,0
-118.99,35.32,26.0,875.0,567.0,204.0,0.9288,1
-119.18,34.26,22.0,2334.0,1298.0,363.0,5.5275,4
-119.73,36.8,24.0,1316.0,781.0,260.0,3.7578,1
-119.51,37.32,14.0,362.0,88.0,39.0,3.5893,1
-116.96,33.73,20.0,4735.0,2306.0,904.0,3.069,1
-117.27,34.14,36.0,3795.0,1742.0,585.0,4.1,1
-122.26,38.02,5.0,3846.0,2053.0,716.0,5.0473,3
-118.01,33.67,13.0,2902.0,1125.0,490.0,5.888,4
-117.88,33.78,26.0,3141.0,1572.0,724.0,3.3472,0
-122.34,37.58,50.0,2784.0,1622.0,698.0,3.8413,4
-116.47,33.77,26.0,4300.0,1557.0,669.0,4.4107,1
-116.52,33.85,13.0,7559.0,3189.0,1105.0,3.4886,1
-122.3,37.51,35.0,2789.0,1156.0,404.0,5.4322,4
-118.23,34.14,33.0,2865.0,2061.0,790.0,2.6268,0
-118.31,33.97,52.0,1595.0,823.0,302.0,3.2188,0
-117.94,33.66,16.0,2095.0,963.0,411.0,5.5,0
-120.08,38.8,34.0,1988.0,36.0,15.0,4.625,1
-122.04,37.99,38.0,2675.0,1378.0,480.0,3.8897,3
-118.31,34.02,46.0,2217.0,1227.0,448.0,1.6851,0
-123.18,40.58,18.0,1451.0,695.0,254.0,1.7262,1
-119.03,34.22,24.0,3421.0,2220.0,645.0,4.7831,0
-117.64,34.03,11.0,2050.0,1044.0,371.0,4.8281,1
-118.13,33.76,46.0,2834.0,1175.0,670.0,4.7875,4
-119.8,36.76,52.0,2224.0,832.0,406.0,2.3952,1
-117.89,33.9,23.0,1533.0,693.0,230.0,7.898,0
-118.08,33.93,34.0,1558.0,1179.0,337.0,3.2188,0
-114.47,34.4,19.0,7650.0,1129.0,463.0,1.82,1
-120.64,34.97,5.0,2090.0,1911.0,482.0,2.4318,4
-117.88,33.84,34.0,1410.0,837.0,240.0,6.1168,0
-121.93,37.13,37.0,1150.0,511.0,179.0,5.7415,0
-122.49,37.63,31.0,3109.0,1472.0,618.0,5.155,4
-117.89,33.73,33.0,1308.0,2175.0,347.0,3.0824,0
-117.21,33.13,19.0,3068.0,912.0,554.0,3.775,4
-118.29,33.96,32.0,3508.0,2794.0,839.0,1.554,0
-119.79,34.43,26.0,3611.0,2089.0,540.0,5.1615,4
-117.98,33.95,35.0,4055.0,1758.0,639.0,6.1898,0
-117.16,32.74,21.0,1882.0,903.0,482.0,3.06,4
-117.62,33.42,27.0,1005.0,460.0,243.0,3.1029,4
-117.98,33.99,26.0,3343.0,1429.0,457.0,7.0778,0
-119.38,36.3,14.0,1932.0,997.0,291.0,3.6875,1
-118.25,34.23,37.0,1954.0,967.0,370.0,5.0862,0
-118.05,33.86,16.0,2676.0,1377.0,395.0,6.5513,0
-122.48,37.78,44.0,3371.0,1738.0,753.0,3.1653,3
-118.1,33.9,37.0,1061.0,768.0,206.0,4.75,0
-118.42,34.04,52.0,1358.0,574.0,267.0,5.6454,0
-119.19,34.3,25.0,2197.0,934.0,330.0,6.311,4
-122.5,38.35,25.0,1566.0,784.0,362.0,3.075,0
-121.82,39.72,42.0,2978.0,1879.0,679.0,1.5064,1
-117.87,33.74,52.0,2411.0,2165.0,521.0,3.415,0
-118.65,34.19,27.0,2772.0,1346.0,497.0,5.2016,0
-116.95,32.96,18.0,2087.0,992.0,329.0,4.5,0
-119.16,34.12,17.0,224.0,147.0,71.0,3.6167,4
-122.01,37.97,34.0,3259.0,1250.0,478.0,5.3794,3
-121.93,37.29,36.0,2241.0,989.0,442.0,3.9625,0
-117.75,33.61,17.0,2499.0,781.0,522.0,3.1779,0
-121.02,37.62,14.0,5737.0,4722.0,1210.0,1.6731,1
-122.16,38.9,33.0,1221.0,488.0,199.0,3.7574,1
-118.08,33.79,34.0,2840.0,1127.0,396.0,7.6144,0
-120.84,37.49,25.0,2383.0,1234.0,583.0,1.4529,1
-120.14,34.59,9.0,2536.0,832.0,385.0,2.5743,4
-117.21,33.13,15.0,1889.0,754.0,409.0,2.2278,4
-122.32,37.96,34.0,2070.0,784.0,294.0,4.0417,3
-120.69,35.49,16.0,2666.0,1203.0,429.0,4.1375,0
-121.12,37.48,5.0,4109.0,3062.0,713.0,3.2396,1
-117.97,33.76,27.0,1712.0,1036.0,345.0,4.0508,0
-121.03,37.32,42.0,2905.0,1457.0,551.0,2.2566,1
-121.99,37.37,27.0,1797.0,1610.0,531.0,4.2422,0
-120.49,37.31,45.0,1834.0,1405.0,407.0,2.0521,1
-119.82,37.57,13.0,1713.0,643.0,241.0,2.662,1
-122.42,37.62,43.0,2367.0,1141.0,400.0,4.8295,4
-119.98,38.94,23.0,1564.0,339.0,147.0,4.0417,1
-120.42,34.95,52.0,1391.0,632.0,276.0,1.7431,0
-120.39,34.52,40.0,2162.0,1010.0,332.0,2.5667,4
-122.34,37.93,32.0,2389.0,1672.0,584.0,1.4423,3
-122.7,38.23,47.0,2090.0,1053.0,377.0,3.5673,0
-118.12,34.1,34.0,2918.0,1435.0,568.0,4.2344,0
-121.13,36.2,16.0,1868.0,1323.0,436.0,2.9559,0
-122.41,37.8,52.0,3260.0,3260.0,1457.0,0.9,3
-117.69,35.63,5.0,3151.0,1335.0,428.0,5.5773,1
-122.18,37.7,36.0,2639.0,1209.0,519.0,4.0268,3
-117.68,34.01,20.0,7326.0,5718.0,1538.0,3.2073,1
-118.53,34.14,28.0,6920.0,2515.0,860.0,9.2189,0
-120.45,34.95,10.0,2207.0,2232.0,543.0,2.375,0
-117.06,32.55,5.0,3223.0,3284.0,854.0,1.4384,4
-118.16,34.09,52.0,1722.0,1122.0,425.0,3.1204,0
-118.12,33.75,47.0,3330.0,1220.0,557.0,7.3672,4
-121.68,36.9,13.0,833.0,405.0,127.0,5.2729,0
-118.28,34.08,39.0,3162.0,1934.0,818.0,2.875,0
-121.54,38.58,30.0,4648.0,2524.0,1089.0,1.3177,1
-117.21,32.81,33.0,4773.0,1954.0,845.0,4.3862,4
-121.21,38.66,15.0,6940.0,2829.0,990.0,5.4889,1
-122.13,38.02,52.0,2378.0,940.0,451.0,2.9583,3
-118.35,34.06,48.0,3551.0,1601.0,827.0,3.2279,0
-117.03,33.32,14.0,1088.0,601.0,193.0,3.8438,0
-118.36,33.93,30.0,1132.0,1433.0,341.0,2.68,0
-117.96,33.9,9.0,1899.0,1070.0,293.0,7.2532,0
-118.13,34.1,26.0,3050.0,2153.0,772.0,3.1103,0
-121.95,37.25,30.0,3298.0,1532.0,602.0,5.0863,0
-118.13,34.08,40.0,1931.0,1367.0,446.0,2.575,0
-119.31,36.34,14.0,2985.0,2250.0,607.0,2.1602,1
-122.24,37.83,52.0,1757.0,585.0,227.0,5.8948,3
-118.47,35.64,17.0,2248.0,927.0,427.0,1.3023,1
-118.21,34.2,35.0,3646.0,1409.0,534.0,6.3794,0
-122.01,37.37,25.0,2213.0,1066.0,390.0,7.2165,0
-118.38,33.88,36.0,2501.0,1031.0,422.0,4.75,0
-119.7,34.41,19.0,2086.0,1701.0,530.0,2.8042,4
-118.04,33.78,25.0,3715.0,1640.0,572.0,5.7705,0
-122.69,39.04,9.0,254.0,66.0,29.0,2.7639,1
-118.46,34.32,10.0,5777.0,2917.0,1056.0,4.1514,0
-120.44,34.94,24.0,2481.0,1101.0,474.0,3.1576,0
-122.46,37.79,52.0,899.0,304.0,110.0,14.2959,3
-122.09,37.4,17.0,748.0,412.0,180.0,3.4375,3
-122.28,37.55,17.0,4199.0,2020.0,630.0,6.1228,3
-118.29,33.84,34.0,2617.0,1396.0,515.0,5.061,0
-118.43,33.87,41.0,847.0,344.0,170.0,6.822,4
-117.68,34.15,24.0,1033.0,486.0,204.0,4.1719,1
-118.19,34.05,41.0,1098.0,1178.0,245.0,2.1058,0
-121.79,37.33,13.0,2978.0,1794.0,485.0,6.6813,0
-117.94,33.92,32.0,1053.0,1038.0,222.0,4.6696,0
-122.49,37.68,35.0,2405.0,1583.0,471.0,5.0659,4
-122.17,38.06,16.0,3515.0,1764.0,626.0,4.4397,3
-118.43,34.07,34.0,3203.0,949.0,439.0,10.3467,0
-119.02,35.42,40.0,1912.0,1015.0,413.0,1.4598,1
-117.61,34.13,21.0,8416.0,4308.0,1341.0,4.4611,1
-122.14,37.73,52.0,2024.0,823.0,334.0,5.0,3
-122.37,40.54,28.0,2213.0,1096.0,378.0,3.6923,1
-118.24,34.01,48.0,396.0,485.0,110.0,2.375,0
-122.11,37.4,15.0,255.0,138.0,74.0,4.6591,3
-121.92,36.61,27.0,3044.0,1229.0,618.0,3.1359,4
-122.57,38.11,24.0,2863.0,1583.0,682.0,3.1981,3
-122.18,37.77,42.0,1180.0,877.0,268.0,2.8125,3
-117.85,33.84,26.0,2095.0,793.0,261.0,6.6719,0
-117.06,33.17,4.0,5465.0,2844.0,950.0,4.4477,0
-118.15,34.1,52.0,4325.0,1927.0,795.0,3.9485,0
-122.8,38.39,26.0,2273.0,1124.0,420.0,2.9453,0
-122.46,37.79,52.0,2106.0,743.0,348.0,5.2909,3
-118.24,34.11,39.0,1148.0,1161.0,333.0,2.2167,0
-116.95,32.82,12.0,5535.0,3112.0,1262.0,2.5949,0
-121.7,38.1,19.0,4896.0,2150.0,905.0,3.3398,1
-120.95,37.59,43.0,1561.0,862.0,332.0,1.8466,1
-122.43,37.75,52.0,2155.0,962.0,490.0,3.775,3
-122.7,38.44,45.0,883.0,401.0,194.0,3.2845,0
-118.6,34.16,32.0,3999.0,1628.0,631.0,6.0794,0
-118.11,33.91,19.0,3056.0,1561.0,740.0,3.1369,0
-122.18,37.78,43.0,1985.0,1085.0,407.0,3.4205,3
-117.3,34.05,6.0,2155.0,1039.0,391.0,1.6675,1
-122.27,38.04,47.0,1685.0,835.0,372.0,2.3103,3
-118.19,34.09,41.0,2090.0,2043.0,537.0,1.9706,0
-120.04,36.96,23.0,2126.0,2091.0,491.0,1.3713,1
-118.42,34.03,44.0,904.0,358.0,158.0,3.3542,0
-120.38,36.15,17.0,2279.0,1200.0,420.0,2.7461,1
-121.97,38.34,11.0,1500.0,899.0,304.0,4.5568,1
-118.26,34.24,35.0,1535.0,816.0,287.0,6.1873,0
-118.31,34.07,26.0,5062.0,4533.0,1822.0,2.3105,0
-120.98,39.08,20.0,4570.0,2125.0,815.0,3.0403,1
-122.5,37.78,46.0,2646.0,1418.0,563.0,3.7167,3
-121.3,37.85,35.0,1034.0,604.0,192.0,2.2391,1
-118.32,34.02,50.0,1655.0,672.0,260.0,4.2554,0
-117.21,34.28,16.0,3326.0,527.0,192.0,5.7421,1
-118.15,33.89,33.0,2848.0,2319.0,647.0,3.407,0
-117.05,32.62,34.0,3928.0,2315.0,681.0,4.2851,4
-117.99,33.72,26.0,1787.0,801.0,270.0,5.5514,0
-122.07,37.08,21.0,5639.0,2670.0,871.0,6.0809,4
-118.14,33.89,33.0,1250.0,866.0,268.0,4.1708,0
-121.86,37.32,13.0,2519.0,2094.0,530.0,4.3621,0
-122.27,37.77,52.0,2252.0,1033.0,434.0,5.5337,3
-121.96,39.3,39.0,701.0,271.0,89.0,2.1845,1
-122.45,37.69,17.0,2359.0,884.0,504.0,3.0625,4
-122.15,37.47,37.0,1844.0,1634.0,417.0,2.7993,3
-117.34,33.15,17.0,4505.0,2111.0,1062.0,3.3536,4
-121.3,38.66,28.0,3391.0,1546.0,553.0,4.2188,1
-117.31,34.13,36.0,1076.0,773.0,224.0,2.6307,1
-122.16,38.05,34.0,2434.0,926.0,423.0,4.6776,3
-121.91,37.44,26.0,1669.0,951.0,278.0,4.7794,0
-122.09,38.0,6.0,10191.0,4377.0,1789.0,5.2015,3
-119.29,34.37,41.0,1408.0,793.0,264.0,2.5441,4
-121.06,39.25,17.0,3127.0,1390.0,520.0,3.9537,1
-119.74,34.43,26.0,3119.0,1459.0,562.0,5.0434,4
-118.55,34.21,35.0,2592.0,1427.0,434.0,5.0623,0
-116.86,32.87,17.0,5799.0,2630.0,843.0,5.0524,0
-121.86,37.34,40.0,2277.0,1718.0,434.0,3.0089,0
-121.49,38.56,42.0,900.0,506.0,231.0,1.2813,1
-121.08,39.21,17.0,3033.0,1319.0,583.0,2.4811,1
-122.15,37.47,39.0,1295.0,566.0,242.0,5.6407,3
-122.06,37.34,13.0,2057.0,790.0,436.0,5.0081,0
-118.36,34.08,45.0,2195.0,1265.0,455.0,3.3864,0
-122.21,37.8,39.0,2003.0,1109.0,464.0,3.0682,3
-119.64,36.82,14.0,4872.0,2085.0,617.0,5.6739,1
-122.29,37.78,42.0,1241.0,821.0,300.0,1.9427,3
-118.24,33.95,40.0,1193.0,1210.0,286.0,1.35,0
-118.16,33.88,18.0,2287.0,1804.0,537.0,1.9903,0
-118.28,33.97,35.0,2305.0,1978.0,568.0,1.375,0
-117.9,33.65,30.0,2196.0,1131.0,460.0,4.4135,0
-118.1,34.57,7.0,20377.0,11973.0,3933.0,3.3086,1
-117.31,34.43,16.0,5130.0,3126.0,1046.0,1.6784,1
-124.15,41.81,17.0,3276.0,3546.0,585.0,2.2868,4
-122.06,37.99,17.0,1319.0,384.0,269.0,1.8229,3
-117.66,34.12,22.0,2272.0,933.0,305.0,8.8204,1
-118.32,34.13,34.0,1856.0,540.0,264.0,4.0833,0
-117.11,32.75,21.0,2127.0,1812.0,603.0,1.6896,4
-117.13,34.06,4.0,3078.0,1341.0,486.0,4.9688,1
-120.17,39.32,14.0,2421.0,1000.0,354.0,3.5652,1
-118.08,33.93,39.0,859.0,673.0,172.0,3.7143,0
-121.5,38.56,46.0,2646.0,1684.0,616.0,1.128,1
-121.71,36.9,16.0,1680.0,1103.0,275.0,4.6125,0
-121.95,38.03,5.0,5526.0,3207.0,1012.0,4.0767,1
-119.26,35.5,38.0,2536.0,1133.0,430.0,4.2375,1
-123.18,39.23,18.0,243.0,115.0,54.0,2.125,0
-118.41,34.19,39.0,1169.0,612.0,247.0,4.1429,0
-122.02,37.94,23.0,3516.0,1465.0,623.0,4.2569,3
-117.2,33.2,16.0,4409.0,1875.0,609.0,5.543,0
-118.3,34.07,36.0,2657.0,2274.0,723.0,3.425,0
-118.2,33.82,43.0,1758.0,954.0,312.0,5.2606,4
-121.62,39.77,23.0,1759.0,788.0,359.0,1.8125,1
-117.37,33.18,19.0,1931.0,855.0,394.0,2.6979,4
-117.07,32.79,36.0,3583.0,1711.0,602.0,3.9745,4
-121.35,37.96,21.0,1343.0,462.0,193.0,5.8995,1
-117.98,33.71,24.0,2308.0,1101.0,407.0,4.4766,0
-121.81,37.31,15.0,1794.0,1533.0,371.0,5.7843,0
-117.92,33.94,27.0,4566.0,2045.0,664.0,5.583,0
-117.67,34.12,15.0,3162.0,1145.0,473.0,5.3525,1
-117.89,33.84,33.0,1587.0,1159.0,331.0,2.8021,0
-118.38,34.03,44.0,1913.0,1295.0,432.0,3.9537,0
-121.92,36.95,29.0,3457.0,1327.0,563.0,3.6597,4
-122.41,37.73,42.0,2604.0,1703.0,507.0,3.4231,3
-122.41,37.74,38.0,1754.0,928.0,354.0,4.1417,3
-117.21,33.71,16.0,8476.0,2711.0,1427.0,2.1848,0
-116.22,33.72,28.0,826.0,979.0,245.0,1.7172,1
-122.0,38.83,26.0,272.0,194.0,52.0,3.4187,1
-122.71,38.45,52.0,2259.0,957.0,520.0,2.1827,0
-118.11,33.82,37.0,1987.0,1095.0,357.0,4.3203,0
-118.26,33.97,52.0,1331.0,1144.0,362.0,1.5326,0
-123.34,39.5,15.0,2342.0,1064.0,433.0,1.8967,1
-122.41,37.73,52.0,1931.0,1092.0,356.0,3.7835,3
-117.97,34.15,33.0,2474.0,1268.0,437.0,6.4576,1
-121.74,36.92,29.0,1210.0,863.0,262.0,3.1062,0
-122.47,38.5,23.0,2191.0,959.0,361.0,4.1993,1
-118.21,34.03,45.0,1860.0,1893.0,456.0,2.6573,0
-120.1,39.37,10.0,2325.0,1016.0,373.0,4.5208,1
-118.54,34.19,22.0,3380.0,2199.0,737.0,2.5739,0
-117.03,33.12,25.0,3142.0,1286.0,419.0,5.4663,0
-118.25,33.95,41.0,1576.0,1252.0,302.0,1.9798,0
-122.02,37.34,30.0,1036.0,467.0,156.0,6.448,0
-120.82,37.51,17.0,1664.0,736.0,254.0,4.4083,1
-117.14,33.18,11.0,5546.0,2300.0,970.0,3.7109,0
-122.35,37.57,52.0,2059.0,800.0,308.0,4.97,4
-122.18,37.76,52.0,754.0,447.0,165.0,3.9063,3
-119.55,36.69,21.0,1551.0,1519.0,406.0,1.7132,1
-118.42,33.99,35.0,1724.0,1079.0,394.0,4.5521,0
-121.88,37.64,20.0,1309.0,514.0,172.0,10.9506,1
-119.29,36.53,33.0,1509.0,1734.0,336.0,1.625,1
-120.79,36.06,29.0,1916.0,1019.0,314.0,2.4881,0
-122.98,38.44,29.0,4450.0,1328.0,590.0,3.1,0
-118.0,34.14,39.0,1302.0,800.0,291.0,3.2723,1
-117.27,33.23,5.0,20908.0,9690.0,3510.0,4.1405,0
-118.9,34.3,13.0,5591.0,3188.0,971.0,5.5925,0
-117.9,34.12,33.0,1788.0,1787.0,361.0,2.6629,0
-116.9,33.98,30.0,3915.0,1820.0,643.0,3.6339,1
-117.9,33.65,27.0,3310.0,1402.0,563.0,6.632,0
-122.08,37.34,23.0,2597.0,922.0,338.0,10.5142,0
-118.11,33.92,32.0,1016.0,729.0,177.0,4.3,0
-117.39,33.92,25.0,2886.0,2327.0,577.0,2.3851,1
-121.48,38.53,43.0,1378.0,708.0,280.0,2.3542,1
-122.23,40.57,18.0,1633.0,750.0,252.0,5.1585,1
-122.46,37.74,52.0,2180.0,856.0,326.0,5.3961,3
-118.17,33.92,43.0,2099.0,1276.0,387.0,3.1528,0
-117.05,32.69,14.0,1689.0,1319.0,527.0,3.16,4
-117.0,32.76,31.0,1989.0,805.0,301.0,6.5645,0
-121.98,38.25,4.0,2487.0,1545.0,452.0,4.9103,1
-124.17,40.76,26.0,1776.0,992.0,380.0,2.8056,4
-121.28,37.83,32.0,696.0,443.0,144.0,2.5156,1
-122.08,37.9,32.0,1075.0,486.0,173.0,5.0499,3
-118.29,34.05,30.0,1417.0,1615.0,540.0,1.3867,0
-117.86,33.82,9.0,1682.0,1015.0,271.0,6.6603,0
-121.89,37.25,21.0,2080.0,1040.0,325.0,5.2887,0
-119.68,36.62,31.0,834.0,616.0,211.0,1.6602,1
-122.69,38.94,9.0,1245.0,517.0,187.0,3.125,1
-117.07,32.76,42.0,1827.0,880.0,380.0,2.5125,4
-117.13,32.75,31.0,2336.0,1186.0,609.0,2.5872,4
-117.02,34.88,18.0,2127.0,1168.0,401.0,3.0313,1
-122.56,37.95,34.0,2677.0,933.0,410.0,6.1444,4
-122.58,38.58,32.0,2723.0,1549.0,556.0,2.3942,1
-118.09,33.92,35.0,1994.0,1491.0,428.0,3.7383,0
-118.37,34.06,52.0,843.0,333.0,151.0,4.5192,0
-116.01,33.41,20.0,1996.0,659.0,295.0,2.8684,1
-118.06,34.07,30.0,2308.0,3034.0,691.0,2.3929,0
-118.16,34.07,41.0,247.0,925.0,50.0,3.5769,0
-118.24,34.14,9.0,4877.0,4486.0,1458.0,2.4421,0
-117.92,33.65,15.0,1309.0,1330.0,424.0,3.4417,0
-122.02,37.6,36.0,1633.0,1382.0,338.0,3.694,3
-123.19,39.21,22.0,1542.0,821.0,285.0,3.5917,0
-117.08,32.69,36.0,1571.0,1001.0,268.0,3.6875,4
-122.43,37.43,17.0,11999.0,5467.0,1989.0,4.8405,4
-119.05,34.13,12.0,57.0,69.0,15.0,5.0066,4
-124.14,40.72,18.0,2581.0,1375.0,503.0,2.8446,4
-116.92,32.82,16.0,2784.0,1458.0,465.0,4.0048,0
-121.99,37.4,24.0,3217.0,1196.0,684.0,3.4896,0
-120.96,37.48,32.0,1256.0,682.0,236.0,2.9844,1
-117.76,34.08,37.0,2263.0,1677.0,522.0,2.9388,1
-118.41,33.96,32.0,1044.0,567.0,222.0,4.1471,0
-115.52,32.97,10.0,1879.0,1376.0,337.0,1.9911,1
-118.37,34.07,52.0,1084.0,468.0,255.0,3.4286,0
-122.13,37.77,24.0,2459.0,916.0,324.0,7.0712,3
-117.36,34.1,31.0,2587.0,1227.0,489.0,2.3578,1
-118.22,33.98,34.0,2225.0,2980.0,736.0,1.6685,0
-118.35,34.0,30.0,1879.0,740.0,266.0,6.431,0
-117.41,34.0,26.0,2372.0,1647.0,612.0,1.4719,1
-117.39,33.96,52.0,1992.0,948.0,358.0,3.2917,1
-118.36,34.1,52.0,1096.0,423.0,230.0,3.0179,0
-121.83,38.0,15.0,6365.0,3838.0,1458.0,2.5495,1
-117.39,34.09,10.0,5736.0,3528.0,932.0,4.3958,1
-121.96,37.36,16.0,5040.0,3150.0,1196.0,4.2837,0
-121.37,37.77,19.0,2610.0,1290.0,452.0,4.1298,1
-122.49,37.73,37.0,1399.0,530.0,235.0,3.9219,4
-121.58,37.02,27.0,2303.0,1447.0,467.0,3.2019,1
-119.48,36.44,22.0,1389.0,1185.0,271.0,2.0857,1
-122.49,37.76,52.0,2245.0,1091.0,409.0,3.5909,3
-117.73,35.73,35.0,2916.0,1870.0,432.0,3.625,1
-117.94,33.88,35.0,2159.0,833.0,335.0,5.3738,0
-118.32,33.83,19.0,3792.0,2105.0,834.0,5.2363,0
-122.42,37.79,6.0,670.0,655.0,284.0,3.4423,3
-117.98,33.87,29.0,1310.0,937.0,294.0,3.8068,0
-118.31,34.06,52.0,2124.0,1920.0,756.0,2.1435,0
-117.78,33.69,16.0,4702.0,2529.0,814.0,5.1299,0
-118.17,33.77,45.0,2508.0,1340.0,720.0,2.6786,4
-120.95,37.73,12.0,3609.0,2650.0,742.0,2.8565,1
-118.38,33.86,24.0,3124.0,1312.0,542.0,6.3021,0
-117.93,33.64,15.0,1707.0,1335.0,434.0,2.7543,0
-118.06,34.58,36.0,1493.0,899.0,260.0,3.86,1
-117.16,32.75,23.0,2474.0,1107.0,536.0,2.9705,4
-116.92,32.77,16.0,2770.0,1269.0,429.0,6.6783,0
-117.31,34.15,34.0,2037.0,1195.0,391.0,3.9231,1
-118.18,33.78,26.0,3042.0,4812.0,1141.0,1.7701,4
-122.23,37.8,51.0,1590.0,949.0,392.0,1.9028,3
-118.14,34.09,20.0,3447.0,2622.0,934.0,2.918,0
-118.04,33.76,25.0,4061.0,1623.0,527.0,7.1572,0
-119.06,34.23,23.0,3471.0,2002.0,555.0,5.2742,0
-116.0,34.12,32.0,3163.0,1358.0,544.0,2.125,1
-115.64,32.8,23.0,1228.0,569.0,235.0,3.1667,1
-118.02,33.75,26.0,2989.0,1596.0,475.0,5.7157,0
-118.18,34.12,45.0,2397.0,1569.0,471.0,4.21,0
-117.25,33.65,10.0,1652.0,725.0,233.0,3.5125,0
-118.45,34.25,34.0,2094.0,1207.0,380.0,5.2801,0
-121.98,37.82,18.0,9117.0,3280.0,1167.0,8.003,0
-122.2,39.53,22.0,3265.0,1647.0,594.0,2.3566,1
-122.88,38.46,25.0,1563.0,737.0,305.0,2.5687,0
-117.36,33.98,33.0,2070.0,1851.0,467.0,2.4667,1
-119.7,34.36,35.0,1604.0,904.0,337.0,4.7411,4
-121.86,37.22,18.0,7245.0,2893.0,1049.0,6.9508,0
-121.56,39.69,8.0,2836.0,1163.0,512.0,3.13,1
-121.94,37.34,42.0,2174.0,1304.0,464.0,3.1429,0
-117.87,33.81,15.0,3082.0,1268.0,531.0,3.7604,0
-117.09,32.68,20.0,2569.0,2341.0,705.0,2.0114,4
-118.32,34.19,37.0,589.0,375.0,122.0,3.3897,0
-118.34,34.11,40.0,5485.0,2034.0,1133.0,3.6974,0
-116.36,33.78,6.0,24121.0,4176.0,2221.0,3.3799,1
-122.39,38.37,33.0,1066.0,403.0,163.0,6.8,0
-118.54,34.17,11.0,1080.0,386.0,160.0,6.1274,0
-120.68,35.51,17.0,1701.0,941.0,293.0,4.3218,0
-121.44,38.58,42.0,2334.0,892.0,446.0,3.0208,1
-122.08,37.82,4.0,2045.0,830.0,252.0,11.3421,3
-117.09,33.71,13.0,1974.0,1276.0,408.0,1.972,1
-122.2,37.79,45.0,2021.0,1410.0,480.0,2.7788,3
-121.95,37.31,27.0,2462.0,1278.0,565.0,3.5652,0
-117.6,34.08,15.0,2700.0,1432.0,449.0,4.9063,1
-117.53,34.28,35.0,1529.0,688.0,256.0,4.1083,1
-121.2,38.68,9.0,2200.0,938.0,369.0,3.4896,1
-118.11,34.06,14.0,2628.0,2208.0,574.0,2.9764,0
-121.16,38.03,28.0,253.0,201.0,51.0,1.4732,1
-121.84,37.33,28.0,1535.0,1937.0,317.0,4.1146,0
-117.12,34.46,17.0,1613.0,765.0,300.0,2.6827,1
-121.37,38.59,36.0,2388.0,838.0,356.0,4.775,1
-117.27,33.19,8.0,973.0,663.0,209.0,2.724,4
-117.7,33.5,4.0,7474.0,2969.0,1007.0,8.7591,0
-123.16,39.13,33.0,1320.0,1048.0,303.0,1.7813,0
-118.42,34.03,44.0,629.0,326.0,156.0,4.5278,0
-117.94,33.87,46.0,2066.0,1275.0,448.0,3.9375,0
-118.97,36.06,26.0,1289.0,1100.0,244.0,1.975,1
-119.8,36.75,41.0,1659.0,1391.0,447.0,1.3527,1
-119.03,35.38,38.0,2122.0,843.0,410.0,3.0,1
-122.41,37.71,28.0,5015.0,3900.0,1029.0,1.2269,3
-121.22,37.81,20.0,1811.0,1191.0,327.0,4.0125,1
-117.79,34.11,18.0,3814.0,1881.0,692.0,4.4722,1
-117.21,33.16,13.0,2937.0,1246.0,579.0,2.6487,0
-121.88,37.44,17.0,1621.0,1028.0,293.0,5.2722,0
-121.77,37.65,16.0,4290.0,1952.0,576.0,7.3588,1
-118.34,33.89,36.0,2274.0,1232.0,423.0,5.373,0
-119.8,36.02,20.0,156.0,171.0,37.0,3.05,1
-120.95,37.62,11.0,4981.0,1934.0,686.0,3.7041,1
-122.11,37.7,29.0,1298.0,835.0,338.0,2.3274,3
-118.09,33.91,36.0,1442.0,990.0,268.0,4.0517,0
-116.86,34.31,19.0,1649.0,382.0,151.0,4.0556,1
-118.46,34.16,38.0,1495.0,598.0,280.0,3.4698,0
-122.41,37.77,52.0,361.0,168.0,55.0,3.2292,3
-118.4,34.21,45.0,972.0,554.0,187.0,4.8194,0
-122.2,39.15,33.0,1064.0,434.0,147.0,3.125,1
-118.0,33.66,16.0,2809.0,1260.0,638.0,3.2353,4
-119.87,36.79,7.0,1932.0,1014.0,389.0,3.0938,1
-122.16,37.76,46.0,1827.0,881.0,302.0,4.6696,3
-118.42,34.29,34.0,1489.0,1389.0,313.0,3.4821,0
-119.82,36.74,52.0,610.0,406.0,122.0,1.8967,1
-117.11,32.76,28.0,1457.0,672.0,342.0,1.9799,4
-121.89,37.29,38.0,1568.0,710.0,339.0,2.7042,0
-117.13,32.76,22.0,2623.0,1283.0,718.0,2.1563,4
-119.78,36.3,30.0,1846.0,1255.0,352.0,2.1681,1
-118.25,34.0,36.0,1033.0,1112.0,229.0,1.7237,0
-118.02,33.74,26.0,3842.0,1961.0,595.0,6.128,0
-118.29,34.02,26.0,2001.0,2044.0,557.0,1.1563,0
-118.28,33.73,39.0,2602.0,2178.0,737.0,2.0469,4
-117.09,32.68,29.0,1792.0,1650.0,396.0,2.2201,4
-117.14,32.74,16.0,6075.0,2592.0,1634.0,2.5553,4
-121.81,37.27,22.0,2996.0,2169.0,607.0,4.3438,0
-118.2,33.9,34.0,1552.0,2093.0,413.0,2.2125,0
-122.21,37.46,40.0,1777.0,577.0,207.0,15.0001,4
-122.39,40.64,13.0,3604.0,1598.0,670.0,2.4141,1
-118.58,34.2,35.0,1323.0,756.0,216.0,4.233,0
