incidenceRate,medIncome,povertyPercent,PctEmployed16_Over,PctPrivateCoverage,PctPublicCoverageAlone
401.5,45771,11.7,56.9,59.9,22.2
461.2,42745,14.9,63.2,70.1,15.8
425.9,52011,14.0,68.1,76.9,11.7
456.8,49770,14.5,61.9,72.0,13.9
473.4,51836,13.7,68.4,72.2,14.5
448.8,50893,10.4,67.1,75.6,12.1
444.6,46961,14.0,64.7,69.2,15.8
395.7,48535,11.7,60.9,74.9,9.9
398.7,49162,13.6,59.1,76.5,13.6
431.1,43249,13.4,61.9,72.3,13.8
410.1,51527,10.0,65.3,77.7,11.4
425.0,42977,12.2,57.2,70.5,10.6
327.2,56080,10.4,64.6,78.8,10.3
409.2,54137,9.5,64.4,77.2,11.6
428.4,43842,11.7,65.2,74.9,12.4
444.0,44282,14.4,60.1,69.5,19.4
502.1,46051,15.0,64.1,70.1,11.4
529.0,51805,10.1,63.3,76.3,11.6
428.6,61961,8.2,65.4,80.2,11.5
419.7,47194,15.6,63.3,63.3,19.7
472.2,48195,19.9,64.5,64.3,18.5
431.5,37417,19.9,48.1,58.4,23.9
422.5,38595,20.1,48.3,56.9,23.4
497.9,45914,14.3,54.7,64.4,20.2
408.0,43425,19.6,54.1,63.9,21.9
471.4,56573,14.7,54.1,71.8,15.6
496.6,30299,28.1,41.6,45.2,33.0
465.4,43851,16.5,50.8,65.3,20.9
469.4,41326,16.9,50.6,64.4,20.1
496.0,35704,21.9,48.2,59.8,23.8
469.7,36740,17.7,49.8,59.4,22.0
460.3,28086,26.1,41.6,40.8,33.2
489.4,37410,23.4,50.2,55.2,24.6
470.9,48380,15.9,57.7,68.3,17.5
480.3,35321,25.3,38.3,53.5,28.9
456.8,36285,21.7,44.5,53.6,25.8
500.6,39506,19.6,47.6,61.2,23.8
457.4,35470,24.7,49.8,56.1,26.4
467.1,39303,19.1,50.2,59.8,25.5
479.3,37151,20.5,48.3,59.8,24.0
509.6,37443,20.2,48.0,53.7,25.7
457.0,39753,19.1,45.6,59.0,25.0
527.3,42837,17.6,48.1,66.9,17.8
484.0,41235,17.8,53.6,63.7,21.1
414.7,31330,26.4,39.9,56.6,26.1
484.4,47199,17.7,59.9,71.1,16.4
413.7,28524,41.9,27.9,45.4,36.7
484.4,33595,24.8,41.8,50.8,29.6
438.8,34614,21.8,50.7,58.8,20.7
538.7,36255,20.3,50.8,57.8,23.6
421.9,41802,16.5,53.0,63.6,20.8
467.4,53945,13.6,48.1,65.1,21.4
447.5,39528,17.4,48.9,62.5,21.5
433.7,34882,23.5,42.7,54.0,27.4
531.4,36886,19.3,53.5,60.0,22.3
434.0,43113,20.9,55.2,62.7,22.6
521.2,40766,20.6,51.7,61.7,20.9
490.5,42839,15.5,55.4,65.0,18.3
450.4,51303,15.5,58.9,65.4,20.6
461.4,34801,20.8,40.9,57.0,23.7
482.9,37392,20.6,44.1,58.9,23.7
446.6,50935,13.9,52.1,72.1,14.9
408.9,50358,12.5,57.9,74.6,12.5
488.7,36390,23.4,38.2,60.4,24.3
455.6,40683,20.8,50.3,61.0,21.6
470.1,35884,18.9,47.8,59.9,24.1
492.4,33776,23.6,44.5,52.7,23.9
483.4,31996,19.2,50.6,60.2,21.8
480.2,36643,20.3,46.9,60.2,24.0
442.4,37693,20.8,50.5,61.0,21.1
532.5,37952,22.0,48.6,58.6,25.6
492.7,43269,18.0,46.9,63.7,21.9
496.6,52640,13.4,60.2,69.5,17.0
450.4,53799,14.7,65.0,72.9,13.7
535.4,31397,24.5,45.0,48.7,30.3
465.4,44111,18.7,48.8,61.9,22.1
461.5,44015,23.0,58.7,61.3,21.2
486.5,43659,15.0,53.9,64.4,22.4
472.8,38840,18.5,51.3,64.3,20.3
470.6,58291,11.3,61.9,70.2,17.5
484.6,52339,15.4,57.0,67.8,18.9
462.6,40251,17.5,54.0,60.3,23.6
526.2,37453,22.6,44.4,54.1,27.9
468.4,34884,20.6,47.8,57.9,24.1
453.3,36942,19.0,51.7,55.0,27.0
451.1,43212,16.7,55.5,68.0,17.0
434.8,33573,23.3,40.2,54.7,27.0
443.1,36205,21.5,50.5,69.2,17.8
443.4,97936,5.6,65.5,86.6,7.4
394.3,42471,20.4,41.4,59.7,19.0
401.3,66878,10.7,64.8,63.3,14.6
499.2,42128,17.9,54.2,54.4,22.2
433.4,44551,17.5,46.7,54.3,22.9
289.2,58867,9.4,59.7,72.3,12.5
435.7,55177,11.0,59.6,75.7,11.7
387.6,52785,16.9,56.9,57.7,20.5
398.2,58792,11.2,59.6,67.3,14.2
334.4,36821,19.9,62.6,45.2,21.6
388.9,50107,13.5,51.4,63.0,15.3
415.6,52886,14.7,54.6,62.0,16.2
341.0,40680,24.9,39.3,52.1,23.1
475.2,51048,14.2,52.5,70.2,13.7
399.2,50699,18.3,59.0,61.1,18.3
372.8,57177,12.0,52.4,64.8,12.7
393.2,44397,15.0,49.5,59.9,16.9
427.6,41883,20.1,49.0,59.7,19.6
429.3,73788,9.9,61.3,69.6,12.5
424.7,41641,26.4,58.7,72.6,11.2
387.7,40179,13.8,58.4,65.0,13.0
408.0,27875,32.4,41.8,33.5,29.9
427.7,41316,17.5,50.0,60.3,19.3
508.0,33134,27.4,46.4,53.6,24.3
490.9,51138,14.3,59.3,68.5,16.6
490.4,45979,18.4,56.9,62.2,19.6
467.6,36350,23.3,49.7,49.8,23.2
509.4,59300,12.2,57.8,75.2,13.5
504.4,34116,23.3,45.7,50.5,20.1
473.5,35385,28.2,39.8,49.4,27.2
480.4,31835,30.9,44.4,49.3,18.7
503.8,40642,23.5,49.6,57.0,22.5
487.1,46831,18.4,60.9,65.9,19.0
512.7,25402,43.0,32.0,36.3,36.3
570.8,41651,20.4,43.6,60.3,23.5
459.2,32615,24.1,42.4,49.0,31.2
479.6,32318,29.0,44.7,46.4,26.2
482.7,40668,22.8,39.3,56.5,24.4
515.4,45226,19.4,55.5,58.0,23.0
586.2,47377,19.9,48.6,62.8,21.3
518.6,37130,24.6,43.0,55.6,26.1
473.9,47024,15.8,60.1,58.6,22.1
499.6,37968,21.7,52.3,57.5,25.3
487.3,51340,15.1,63.9,67.8,15.6
467.5,47382,17.6,56.8,63.4,19.4
464.8,44139,18.0,45.5,61.3,18.1
436.3,32889,29.7,53.3,63.4,17.9
494.6,58818,12.3,60.4,64.3,18.8
379.0,26732,41.4,42.7,36.8,24.0
457.3,30636,29.4,47.0,46.9,30.3
447.2,34522,31.1,46.7,53.1,26.1
480.9,40877,23.6,53.8,55.1,22.5
458.7,51304,16.0,54.2,67.4,18.4
507.4,44469,18.3,51.4,59.2,21.7
484.9,40406,19.8,51.1,57.1,22.6
431.7,33322,25.3,47.0,51.4,26.0
456.4,36666,24.9,49.7,46.5,20.9
500.4,39561,21.2,46.2,57.2,20.3
470.8,60751,12.1,60.9,66.5,18.6
461.5,35004,24.0,42.0,44.6,26.8
497.4,47477,16.1,53.0,64.7,19.0
460.8,47225,20.8,57.4,59.0,24.5
530.4,32683,30.1,49.2,56.3,24.7
499.7,46713,18.0,57.9,60.9,21.3
474.0,42075,21.8,50.7,51.3,25.3
494.5,63441,11.2,58.5,67.8,18.1
489.9,39927,22.5,54.9,55.4,23.6
389.0,27522,32.0,42.5,38.7,23.1
493.1,49044,20.9,55.6,59.8,20.1
463.9,38998,22.0,45.0,56.1,24.5
478.1,46682,13.9,44.8,69.3,15.8
536.6,29749,29.1,41.9,47.4,29.0
485.3,36003,22.2,47.6,52.8,25.1
526.7,51550,20.5,61.0,68.1,17.1
443.2,33959,22.5,43.2,45.9,16.2
429.0,53679,24.0,38.5,68.3,18.0
524.4,36644,26.8,41.3,56.1,22.2
472.8,36066,20.1,52.3,57.1,24.2
479.6,61436,10.8,64.5,74.3,14.6
491.9,45807,12.9,57.7,64.0,18.1
507.3,42728,18.0,56.1,63.3,20.7
478.1,36994,20.3,45.8,53.8,25.8
451.7,55630,10.5,61.3,69.4,19.0
458.3,39001,17.3,52.6,56.1,25.4
484.0,46598,15.0,57.2,62.1,21.5
501.5,38057,18.5,48.3,51.0,29.4
497.7,55482,11.2,63.1,72.2,15.7
519.3,39808,18.5,48.0,66.4,22.9
468.1,86654,6.7,64.2,81.6,10.9
472.3,67766,9.8,61.9,75.2,15.1
444.5,92446,7.2,63.9,82.1,11.0
465.1,49573,16.0,59.6,61.6,25.0
456.2,84500,5.9,65.6,84.5,9.8
484.3,62198,10.6,60.7,72.9,17.5
420.5,86703,7.2,64.2,82.3,11.3
481.6,42279,17.5,58.2,61.7,27.0
435.9,83698,6.5,67.0,81.6,10.4
417.1,47441,12.4,56.1,62.5,23.2
485.5,79403,8.0,64.2,81.9,11.9
461.7,53288,13.8,53.2,68.1,22.0
392.9,97279,7.2,67.1,77.0,11.5
423.2,84686,8.6,63.4,80.2,12.3
454.6,54836,11.7,55.8,72.1,16.2
457.0,54606,13.8,56.5,68.9,20.5
532.1,51927,16.9,59.0,66.7,21.3
497.2,41895,23.3,53.8,56.1,29.6
505.0,64150,8.9,55.8,74.2,18.9
464.3,49890,13.0,57.4,70.7,22.6
430.5,53244,14.0,55.4,61.1,17.1
424.8,55139,15.0,51.9,64.6,16.4
332.2,37935,32.3,54.3,36.0,28.6
424.5,44110,16.8,58.9,54.7,21.9
434.9,52548,12.0,62.2,61.0,13.0
403.5,43379,19.3,52.4,63.6,17.3
480.2,39377,15.8,57.6,59.5,18.5
383.0,55493,13.5,58.5,58.4,13.8
389.3,59904,10.0,57.5,63.8,16.0
417.0,42753,15.4,45.0,61.7,17.3
412.1,60738,11.4,61.2,57.7,16.6
428.0,41872,16.4,57.5,58.0,17.2
340.9,33291,32.6,52.1,34.4,29.1
321.0,26336,31.0,48.6,32.9,35.5
421.4,50818,9.8,62.8,76.6,8.2
377.6,56313,11.6,59.8,79.3,10.5
433.1,47340,15.7,57.8,70.6,14.4
428.8,70797,7.2,65.5,81.5,9.0
339.0,49709,12.9,54.1,73.3,12.5
399.0,45666,12.2,50.5,67.1,11.6
404.1,43344,15.0,63.5,57.2,14.4
418.0,43615,22.1,56.3,63.8,15.6
392.3,55204,11.4,61.7,70.6,13.0
398.9,48456,11.8,55.7,64.5,13.5
361.5,52623,12.9,60.2,65.9,15.2
347.2,56772,10.3,46.2,66.6,17.4
417.3,62536,11.9,66.9,73.1,11.0
261.1,40590,29.2,46.7,45.4,25.1
383.8,44644,17.1,47.0,69.4,12.9
417.4,48622,12.1,55.5,66.3,14.8
432.7,92560,6.8,70.8,81.2,6.8
489.9,64193,8.1,62.8,80.7,8.0
365.5,65489,9.6,61.7,72.0,10.2
432.5,65207,7.1,66.2,75.6,9.3
408.4,50169,12.9,52.5,63.9,17.0
366.9,42366,14.1,61.2,68.2,9.7
436.9,59089,9.5,63.2,68.2,22.8
488.0,44674,14.4,59.3,61.9,28.0
476.2,45029,13.9,58.0,60.0,29.0
463.7,61908,11.0,67.0,77.7,15.6
548.5,60081,9.1,63.2,69.9,22.9
461.6,49142,12.6,64.6,63.8,23.8
438.8,42089,16.2,54.5,54.6,32.5
476.0,44888,13.5,59.3,65.3,24.2
467.3,58673,11.0,65.0,71.3,20.4
463.3,49616,12.9,60.9,63.7,26.7
461.9,51513,12.1,60.7,66.3,22.4
479.4,38390,19.4,53.1,61.8,18.4
372.9,67083,9.1,57.6,81.9,8.9
401.8,45454,15.8,49.2,69.6,18.9
522.5,51738,12.9,55.1,68.7,15.2
369.7,107143,8.5,74.4,85.7,4.2
408.9,57808,9.8,56.2,74.9,13.1
419.3,43852,11.5,60.7,74.8,9.8
472.2,42624,14.1,43.8,71.6,16.5
401.6,63646,7.8,59.9,82.5,11.0
463.4,37344,21.9,46.0,60.0,22.5
325.8,32083,23.2,35.9,51.0,33.0
390.1,38731,22.8,45.6,59.7,20.2
384.7,46663,14.5,58.0,70.3,15.5
503.8,56099,11.0,57.9,70.1,16.4
390.6,38474,17.0,52.8,62.9,19.4
492.6,49768,13.1,54.6,67.0,18.4
434.4,36339,20.7,52.7,56.2,22.7
417.9,70281,8.2,59.0,75.4,9.9
389.7,46551,12.4,51.4,65.8,19.8
421.6,62394,11.0,59.0,72.7,13.2
436.4,41409,19.0,56.7,57.4,21.5
356.4,32103,21.3,39.7,57.7,27.3
414.5,52288,12.1,55.3,71.1,15.2
433.5,48277,14.5,57.0,67.2,17.2
381.8,110507,6.7,68.1,81.8,6.6
372.4,43355,14.1,59.5,69.8,16.4
435.3,64258,7.9,57.4,80.0,10.6
422.8,47419,16.3,54.0,67.4,17.2
456.6,65485,7.7,63.9,75.7,11.3
491.8,58900,9.7,57.8,76.4,9.7
486.9,86610,7.5,57.3,81.6,11.1
355.3,31893,19.9,47.6,56.6,26.7
404.0,61762,9.6,60.0,69.7,13.8
492.2,36459,25.1,33.5,65.8,20.2
412.7,39079,18.0,49.4,59.3,21.8
496.6,81940,6.1,65.1,84.7,8.6
444.7,62446,11.0,65.4,76.0,12.0
460.1,36333,24.3,43.7,47.6,28.4
365.7,49995,19.4,32.2,66.6,20.3
405.5,55686,18.7,58.0,55.0,23.0
420.3,43171,22.3,45.9,45.8,33.1
396.8,47781,16.2,48.2,68.6,18.6
452.2,42840,18.8,52.1,49.3,31.5
415.9,43818,24.8,49.8,48.0,32.3
408.6,39172,20.2,43.9,50.8,28.4
320.8,59181,11.3,61.1,56.7,17.3
477.5,34971,25.4,39.5,52.7,26.5
391.8,34445,21.2,50.6,62.3,21.8
413.6,57428,17.0,54.3,55.6,23.1
488.9,71063,9.0,60.7,71.8,14.4
423.9,57118,11.4,49.9,66.7,17.3
418.6,76061,12.9,60.9,65.0,18.3
460.5,75689,8.3,55.8,78.2,11.3
420.3,47964,14.0,44.7,62.3,20.7
414.5,56877,17.1,52.4,56.3,24.2
452.0,55803,18.1,55.3,63.2,21.6
433.0,68166,14.1,60.1,64.5,20.5
423.1,51951,20.4,52.3,54.4,26.1
426.3,39922,17.2,49.7,62.6,19.0
434.9,66034,14.7,56.7,66.6,16.8
428.9,83788,12.1,64.7,72.0,15.0
432.1,51527,20.7,52.7,57.2,25.8
447.0,100806,7.5,64.1,76.0,13.2
433.0,62116,17.4,58.4,63.2,19.2
420.0,97219,8.5,61.9,74.1,14.2
450.4,64257,16.1,59.4,68.3,17.8
478.8,43661,14.7,47.9,56.4,25.5
312.8,47293,13.8,42.4,58.8,25.5
459.6,41940,22.4,47.7,65.6,18.0
430.4,38641,21.1,44.8,53.4,28.7
472.3,67106,12.3,55.3,69.2,18.1
463.4,66949,11.3,59.5,69.2,16.7
433.4,50917,18.1,52.3,54.7,27.7
395.8,51827,15.2,51.6,54.5,26.9
473.2,40782,18.2,46.6,53.1,28.0
455.5,34961,19.9,42.2,44.8,30.2
391.5,42360,28.1,52.5,43.1,35.0
490.8,49476,14.3,42.3,64.0,21.3
432.7,74967,11.5,60.4,66.8,17.1
503.7,26602,35.2,43.5,48.1,32.8
428.2,54509,19.5,55.4,70.5,16.2
444.6,41403,21.6,46.4,52.1,29.8
420.8,59316,12.9,65.2,60.7,20.1
416.8,38140,22.5,49.9,53.6,28.6
429.5,65359,11.2,65.7,70.3,15.3
369.7,36294,20.0,56.6,51.2,30.5
409.9,71546,13.3,65.5,78.3,11.8
417.3,85885,4.0,67.4,82.8,9.5
399.4,36241,24.0,50.1,57.7,20.6
392.2,48840,12.4,51.9,63.0,20.2
373.7,52273,13.4,61.9,61.0,16.8
416.9,69115,8.5,65.6,76.8,11.8
326.6,33998,22.9,48.4,45.9,30.1
389.1,32570,40.5,32.7,44.7,37.2
396.2,45283,15.6,46.3,53.6,23.6
439.2,54872,15.9,66.3,62.1,21.1
234.0,44235,15.4,54.2,59.9,24.0
424.0,107250,3.7,70.3,88.9,5.6
347.1,76661,7.8,76.5,72.2,8.6
410.8,83603,5.9,64.7,77.9,10.8
451.0,59286,12.2,57.3,72.0,15.6
454.3,41385,19.1,35.1,58.5,27.1
379.6,62529,10.2,66.5,58.2,14.0
400.2,64752,7.9,68.0,73.0,11.0
310.5,59379,10.4,68.9,64.1,14.5
454.7,32750,22.0,39.9,54.3,22.0
436.7,70687,8.3,65.5,77.1,12.2
389.8,46394,14.9,54.3,59.3,22.5
357.5,46765,16.0,69.7,59.7,20.1
415.5,60658,10.7,63.7,70.6,12.7
372.0,39625,17.4,49.3,56.6,24.7
400.5,45439,17.7,57.0,59.0,22.3
414.8,50106,15.4,57.8,63.2,20.2
472.9,39904,19.0,49.4,62.8,19.9
403.9,56193,11.2,62.9,64.1,17.2
435.9,44163,16.3,54.2,49.9,25.4
382.1,46336,15.5,51.6,54.1,24.0
408.0,47631,13.4,61.7,62.9,21.9
400.0,33043,26.0,49.7,46.5,32.3
307.1,57242,9.6,56.4,69.8,13.9
402.1,58487,9.4,63.8,71.8,15.2
414.3,47006,11.5,57.8,64.4,18.8
318.5,73274,7.0,69.0,75.1,9.6
496.2,57732,12.4,59.9,70.5,21.9
497.3,61259,9.0,62.2,70.5,19.9
507.1,70074,10.7,62.5,71.6,21.4
413.9,53953,12.0,62.6,73.6,19.0
442.9,49072,17.7,56.8,62.7,29.2
415.4,57737,15.0,60.6,79.7,15.3
473.1,84026,8.9,65.5,80.7,13.9
572.8,82596,7.1,72.4,74.0,17.1
494.7,90039,6.5,64.5,83.6,12.1
517.7,74576,8.5,62.4,76.7,17.4
488.6,54280,21.5,62.5,64.8,26.3
470.3,65217,11.5,61.8,74.7,19.4
408.2,36377,17.5,35.3,66.6,18.7
419.3,45308,15.5,38.7,65.8,18.6
422.1,45743,13.0,49.3,64.6,21.8
395.4,41624,15.8,31.6,69.8,17.3
312.7,57235,10.2,57.1,73.7,16.5
448.2,46061,16.8,53.0,69.8,18.7
472.8,48846,11.8,52.3,68.1,16.9
479.8,44145,17.7,55.0,64.9,20.7
376.6,46371,15.2,53.3,66.6,19.2
428.1,45916,15.4,52.9,66.5,20.6
335.0,48030,14.8,53.5,65.5,20.1
451.3,41930,16.1,46.3,60.2,23.3
441.8,51175,11.3,59.5,67.4,18.1
451.5,39408,15.6,50.1,65.3,21.4
446.1,56365,10.6,65.9,77.2,14.3
434.3,45158,13.1,53.0,66.0,21.4
470.4,53945,15.4,60.7,69.8,18.6
422.0,56160,8.9,63.4,78.6,13.9
457.2,49790,12.6,65.1,76.9,13.7
423.2,52260,11.7,66.2,71.8,14.9
448.8,40968,15.9,54.3,63.2,23.3
498.7,48881,10.9,59.6,74.7,15.5
478.1,54400,9.9,65.2,75.6,14.8
466.3,43701,13.4,55.3,69.6,19.9
471.9,43661,13.0,54.4,68.8,19.1
478.4,36774,29.1,43.8,33.9,33.0
494.3,42946,22.0,59.7,60.2,25.9
459.2,52978,14.4,60.0,69.4,17.0
483.9,52776,10.5,62.3,73.1,17.3
514.4,49040,12.6,54.7,71.8,17.5
464.9,59377,10.0,68.1,78.5,13.5
484.1,77364,5.0,64.8,85.2,9.5
278.5,68471,10.8,68.1,79.4,12.0
321.4,52411,11.2,60.1,69.5,18.8
414.5,52075,15.4,62.8,78.7,12.9
451.2,42659,13.0,56.9,67.5,21.8
491.6,54782,13.1,59.9,70.8,17.9
420.9,44026,13.5,58.8,68.9,18.9
455.0,51237,14.9,60.1,69.7,19.0
484.9,39999,16.9,55.2,60.6,25.3
315.2,75920,4.9,69.6,81.8,10.6
420.9,50243,11.9,64.9,71.9,17.2
457.1,47841,11.2,60.5,68.9,19.1
481.7,55335,9.1,64.3,76.8,14.3
452.0,50266,12.2,65.9,74.6,14.9
415.9,46943,18.0,57.8,63.6,16.5
572.8,41211,14.8,49.3,65.6,22.5
492.4,52852,13.7,62.9,73.3,15.5
472.2,42079,13.4,52.9,64.8,22.4
467.5,69346,5.9,68.5,82.8,11.0
474.7,76584,5.8,66.3,84.6,9.8
472.2,52850,10.4,60.7,73.5,16.7
432.3,46835,13.9,51.6,67.0,19.3
483.9,52711,12.1,62.7,76.3,15.1
452.9,51003,11.3,61.2,72.8,18.7
397.6,42838,24.0,64.5,79.8,9.1
416.6,50437,10.7,56.9,65.3,14.6
436.5,79358,7.1,73.6,77.0,8.8
426.1,58225,12.3,63.5,71.2,13.0
434.9,63166,9.3,66.4,74.1,12.8
280.9,59701,8.4,65.0,73.1,12.6
409.3,48624,14.0,59.2,59.0,18.3
392.1,45721,14.3,55.0,67.1,16.1
484.2,44427,10.9,59.2,65.1,16.5
412.7,51434,9.7,63.8,76.9,12.2
438.5,57192,10.8,61.3,74.6,12.2
365.9,63575,9.0,63.0,77.6,10.6
451.0,57427,10.4,65.7,69.6,13.4
411.3,55354,10.8,64.5,71.4,13.1
416.9,49713,13.0,57.3,62.6,16.4
458.1,54716,9.9,60.2,73.9,12.7
352.0,77222,6.8,69.7,76.1,8.6
403.5,72604,9.8,68.4,74.2,11.3
402.7,75348,7.7,76.5,77.0,5.5
359.3,56800,10.0,65.8,71.0,13.0
448.0,50802,12.6,58.7,66.8,13.9
397.1,55520,13.2,57.7,73.4,12.4
467.5,36544,20.5,51.1,58.5,21.3
415.7,44811,17.0,47.0,56.2,22.5
355.4,39615,23.6,34.3,54.9,23.3
443.1,46288,19.8,50.4,56.9,19.4
497.4,41010,18.8,54.0,57.5,20.2
502.3,38454,23.6,55.4,56.1,23.8
560.9,25562,40.3,39.4,33.5,39.8
448.4,37096,39.5,27.0,36.6,32.7
487.2,38366,17.2,50.0,61.2,22.0
486.8,48018,15.6,53.5,62.3,18.2
468.1,35019,22.7,47.6,52.3,28.8
491.8,26408,38.5,30.9,43.0,33.4
464.5,28271,29.8,42.2,46.4,28.4
446.7,37367,24.4,50.2,52.2,27.6
432.0,33015,28.2,42.9,49.6,27.0
441.6,40797,25.9,52.8,73.5,13.6
444.2,51389,14.2,59.5,65.5,16.9
438.8,38869,21.7,52.2,58.4,23.2
527.4,38471,22.3,47.2,56.4,22.2
475.7,32239,27.1,48.9,48.6,25.4
517.1,43374,19.4,57.7,61.8,21.8
511.5,26439,40.1,39.3,38.9,35.6
478.1,36118,21.6,49.0,57.7,22.4
460.5,66671,13.1,62.9,75.2,13.5
462.7,33428,30.4,45.5,48.3,27.1
501.0,36810,20.1,49.6,58.5,22.9
473.8,31963,24.7,43.8,53.7,28.3
419.5,37686,20.7,55.6,55.3,22.6
457.9,35185,22.3,49.7,58.2,21.6
425.4,34429,29.9,47.3,70.0,14.3
478.6,34526,25.9,48.6,51.5,27.7
495.5,38465,19.3,46.2,55.9,21.3
492.4,32459,22.6,42.8,48.0,24.1
506.1,30078,30.5,47.5,50.8,28.0
468.2,40198,17.7,57.6,56.6,21.0
428.8,34794,22.3,47.5,51.4,27.1
432.5,26204,36.2,38.3,33.8,37.1
483.7,58368,11.1,60.3,73.1,13.0
535.9,32049,26.9,50.4,48.5,24.9
543.8,27877,37.4,45.1,41.7,32.7
461.8,34338,25.9,46.6,49.4,27.6
376.2,38975,20.8,50.8,56.8,24.5
506.8,41136,19.5,48.4,55.8,23.0
463.6,29227,34.8,38.2,42.3,32.2
447.4,28456,37.4,29.6,47.6,27.6
474.6,40975,18.5,51.4,60.6,20.6
415.1,37026,19.1,49.3,56.9,22.7
445.6,35550,17.7,50.2,57.0,22.7
523.3,30689,27.9,54.5,46.6,29.6
402.1,31607,26.4,46.0,50.4,24.7
469.1,40397,21.7,52.7,58.7,21.7
431.7,35425,24.7,49.4,49.2,29.7
549.9,34073,22.1,45.4,55.6,23.5
437.7,27596,32.5,39.0,42.3,32.0
474.4,34403,26.3,47.8,54.1,25.0
561.9,34494,23.4,51.5,55.4,25.7
493.2,30313,34.6,38.2,41.7,33.5
420.1,35425,26.9,51.8,73.9,13.2
344.4,56309,10.7,61.9,78.1,12.0
482.6,41302,17.2,51.8,64.3,18.2
419.6,38139,20.2,50.2,57.6,20.2
382.1,37581,19.1,53.2,63.9,21.8
454.5,41462,18.4,54.9,66.3,17.1
500.6,33236,19.5,40.4,56.5,25.4
468.7,39033,20.1,50.9,58.5,23.3
459.7,50305,19.5,65.3,80.4,9.9
469.6,45431,17.8,59.3,65.2,17.9
508.2,43111,16.2,54.6,70.1,16.6
477.4,49384,14.2,54.8,74.8,12.4
399.4,44410,17.5,47.5,59.6,19.7
422.7,47705,17.0,60.3,74.2,13.8
460.8,39017,16.5,55.0,68.8,16.8
492.8,32170,24.0,48.7,47.2,26.6
430.1,60970,10.5,61.6,75.6,13.2
400.7,33631,21.4,45.6,52.8,22.3
444.2,43049,12.0,54.2,71.7,17.1
417.7,51831,11.3,60.9,69.3,16.1
506.4,43298,15.7,58.7,66.1,16.1
492.0,61598,9.1,66.0,78.2,10.3
459.5,51221,12.4,59.6,73.0,13.3
458.6,51885,13.3,59.1,75.5,13.1
481.5,42166,14.0,55.8,72.7,14.4
488.0,37379,20.7,48.2,54.7,24.7
383.9,37173,18.5,52.9,54.2,25.0
435.4,34987,21.7,45.5,50.8,23.1
433.7,41610,16.8,53.7,58.8,15.7
424.4,34411,21.6,47.5,50.3,25.3
317.9,31805,23.0,44.6,53.1,25.3
424.9,31486,29.8,47.8,49.3,28.1
475.2,51978,11.8,60.3,71.6,16.5
453.5494221,50886,10.4,62.6,74.7,12.6
453.5494221,60279,10.9,64.7,62.3,17.9
453.5494221,58543,8.3,70.8,76.1,11.4
453.5494221,52795,10.8,60.5,81.9,10.5
453.5494221,39732,16.9,56.2,69.4,15.8
453.5494221,50525,12.9,59.7,71.7,14.0
453.5494221,55074,12.8,60.8,75.1,14.4
453.5494221,59596,10.7,68.2,62.4,17.8
453.5494221,52394,8.8,65.0,79.2,9.5
453.5494221,53796,10.3,62.8,77.7,13.0
453.5494221,56927,9.4,62.0,77.6,11.9
453.5494221,76104,6.6,69.2,84.0,8.0
453.5494221,53484,12.2,66.3,77.5,11.1
453.5494221,53378,11.2,56.5,71.5,13.7
453.5494221,53739,10.9,67.9,78.2,11.2
453.5494221,65549,10.9,54.7,80.2,10.6
453.5494221,44896,12.7,59.5,70.8,12.6
453.5494221,44520,14.8,52.1,75.0,13.7
453.5494221,49852,9.7,63.0,79.1,10.7
453.5494221,43038,18.0,62.7,67.3,16.5
453.5494221,57878,8.8,66.0,80.7,10.9
453.5494221,47723,11.9,58.4,74.9,15.3
453.5494221,47901,11.1,62.1,77.7,12.2
453.5494221,63924,9.5,63.4,81.1,9.5
453.5494221,48645,11.2,60.5,79.5,11.3
453.5494221,42221,18.0,53.8,64.2,19.2
453.5494221,44774,12.5,59.9,75.9,11.6
453.5494221,55378,11.1,57.1,70.9,15.2
453.5494221,54149,9.9,67.1,80.4,11.6
453.5494221,41527,17.7,60.9,67.8,18.6
453.5494221,51923,10.0,60.9,77.2,14.1
453.5494221,44846,13.5,57.0,72.8,17.3
453.5494221,52749,12.9,57.3,71.9,14.3
453.5494221,38848,12.9,61.1,74.6,13.6
453.5494221,52744,10.4,63.2,77.8,11.3
453.5494221,47351,13.9,51.6,72.8,15.2
453.5494221,45856,11.4,63.1,75.8,15.5
453.5494221,65373,10.0,64.8,80.4,10.7
453.5494221,54701,10.3,59.9,71.8,15.7
453.5494221,44932,11.8,58.2,77.6,12.4
453.5494221,46533,15.8,58.2,69.7,15.0
453.5494221,46468,20.2,54.5,85.4,6.5
453.5494221,48383,12.0,63.2,71.5,15.9
453.5494221,43083,12.1,59.7,75.2,13.6
453.5494221,45443,13.3,60.7,70.5,16.0
453.5494221,48460,13.0,65.0,70.9,14.5
453.5494221,56032,8.3,67.5,84.1,6.3
453.5494221,51175,14.7,61.9,69.2,15.3
453.5494221,47381,15.7,66.2,61.5,17.2
453.5494221,52795,15.0,60.2,71.7,14.5
453.5494221,52300,10.9,65.1,73.4,16.1
453.5494221,43100,16.2,64.3,65.3,19.8
453.5494221,41303,13.5,59.4,76.0,15.4
453.5494221,45945,14.1,62.1,64.7,19.8
453.5494221,56591,11.5,71.0,76.6,11.3
453.5494221,59773,9.7,64.4,69.7,11.8
